Aeropuerto
Albania
Alcatraces
Hatonuevo
Hospital
Hospital Guarne
IDSN
INVEMAR
ITA-Casa Justicia
ITA-Col. Concejo
ITA-Col. El Rosario
ITA-Ditaires
ITA-Planta Tratamiento
Jamundí
Jolonura
Kennedy
La Calera-Alcaldía
La Ermita
La Esmeralda
La Flora
La Ramada
La Virginia-C. Río Risaralda
Las Casitas
Las Ferias
Líbano
Libertad
Liceo Isabel La Católica
Licorera
Los Remedios
Madrid-PTAR I
Malambo-PIMSA
Malambo-Secret. de Tránsito
Maltería
Marina Santa Marta
MED-Aguinaga
MED-Altavista
MED-Bib. Fernando B.
MED-CORANTIOQUIA
Medellín-Altavista
MED-Éxito San Antonio
MED-I.E. Ciro Mendia
MED-I.E. José Félix
MED-I.E. Pedro Justo B.
MED-I.T.M. Robledo
MED-Politécnico JIC
MED-Politécnico JIC (S)
MED-Tanque Miraflores
MED-Tanques La Ye
MED-UN Fac. Minas
MED-UN Fac. Minas (S)
MED-UN Núcleo Volador
MED-UNE Poblado
MED-Univ. Medellín
MED-Univ. Medellín (S)
MED-Villahermosa
Milán
MinAmbiente
Miranda
Molinos Santa Marta
Mosquera-SENA
Mosquera-Villa Deportiva
Móvil Juan José Rondón
Nazareth
Nazareth-JAC
Nemocón-Patio Bonito
Nobsa-Bomberos
Norte
Pacharoca
Paipa
Palmira
Palmira-La Dolores
Panamericano
Pance
Papare
Papayal
Parque Rec. del Norte
Patilla
Payandé
Pereira-CARDER
Pereira-Centro Tradicional
Pescaíto
Playitas
Policía
Policía de Carreteras
Policía Virgen y Turística
Provincial
PTAR
Puente Aranda
Puerto Colombia-Alcaldía
Puerto Colombia-Bomberos
Puerto Tejada
Ráquira-Colegio
Riohacha - CORPOGUAJIRA
Rionegro-Imusa
Roche
SAB-Centro Adtvo.
SAB-I.E. José Félix
San Cristóbal
Santander
SENA
SENA Industrial
Sibaté-Los Sauces
Sitio Nuevo
Soacha-Hospital
Soacha-Ladrillera Santafé
Sogamoso-SENA
Soledad-EDUMAS
Soledad-Policía Hipódromo
Sopó-Briceño
Sta. Rosa de Cabal
Suba
SUR-Tráfico Sur
Tausa
Tayrona
Terminal
Tocancipá-Planta Tibitoc
Transitoria-Navarro
Tres Ave Marías
Tres Ranchos
Tunal
UCO
UNIMAG
Unimar
UNISINU
Univ. Tecnológica del Chocó
Universidad del Valle
UPB
Usaquén
V1 Seminario
V4 Bomberos
Valle de San Nicolás
Villa Rica
Vitelma
Yopal-ITEY
Yumbo
Yumbo - ACOPI
Yumbo-Las Américas
Zipaquirá-Emafez
ZM01 La Loma Centro
ZM02 La Jagua Centro
ZM03 La Loma 2
ZM04 La Palmita
ZM05 La Aurora
ZM06 Boquerón
ZM07 Plan Bonito
ZM09 La Jagua Vía
ZM11 Minguillo
ZM12 Rincón Hondo
ZM13 El Hatillo
ZM14 Estados Unidos
ZM15 Chiriguaná
ZM17 El Prado
ZM18 Móvil 1 Norcarbón
ZM19 Becerril
ZM20 Costa Hermosa
ZM21 La Victoria
ZM22 Casacará
Zona Franca
Zona Franca La Candelaria
Zuana
